ids,kpts
CO2_Cu_MN1C_ads_-1.00V_bias_0_kpt_81,0
COOH_Co_MN1C_ads_-0.50V_bias_0_kpt_48,0
H_Cu_MN1C_ads_-0.50V_bias_0_kpt_29,0
NH3_Ni_MN1C_ads_-0.50V_bias_0_kpt_47,0
CO_Mo_MN1C_ads_-0.50V_bias_0_kpt_47,0
N2H_Ni_MN1C_ads_-0.50V_bias_0_kpt_69,0
CO_Ni_MN1C_ads_-1.00V_bias_0_kpt_52,0
N2H_Ni_MN1C_ads_-1.00V_bias_0_kpt_10,0
N2_Pt_MN1C_ads_0.00V_bias_0_kpt_11,0
CO_Pt_MN1C_ads_0.00V_bias_0_kpt_34,0
N2H_Co_MN1C_ads_-1.00V_bias_0_kpt_79,0
N2H_Pt_MN1C_ads_-1.00V_bias_0_kpt_54,0
NH3_Fe_MN1C_ads_-1.00V_bias_0_kpt_58,0
CO2_Co_MN1C_ads_0.00V_bias_0_kpt_74,0
COOH_Co_MN1C_ads_-1.00V_bias_0_kpt_27,0
N2_Pt_MN1C_ads_-0.50V_bias_0_kpt_63,0
CO2_Mo_MN1C_ads_-1.00V_bias_0_kpt_72,0
N2_Co_MN1C_ads_-1.00V_bias_0_kpt_7,0
N2_Mo_MN1C_ads_0.00V_bias_0_kpt_39,0
CO_Pt_MN1C_ads_-0.50V_bias_0_kpt_89,0
NH3_Mo_MN1C_ads_-0.50V_bias_0_kpt_1,0
CO2_Mo_MN1C_ads_0.00V_bias_0_kpt_3,0
COOH_Mo_MN1C_ads_-1.00V_bias_0_kpt_11,0
H_Cu_MN1C_ads_-1.00V_bias_0_kpt_42,0
N2H_Ni_MN1C_ads_0.00V_bias_0_kpt_70,0
CO2_Ni_MN1C_ads_-0.50V_bias_0_kpt_83,0
N2_Pt_MN1C_ads_-1.00V_bias_0_kpt_65,0
CO_Mo_MN1C_ads_0.00V_bias_0_kpt_23,0
N2H_Co_MN1C_ads_0.00V_bias_0_kpt_13,0
CO_Mo_MN1C_ads_-1.00V_bias_0_kpt_10,0
COOH_Mo_MN1C_ads_0.00V_bias_0_kpt_47,0
NH3_Pt_MN1C_ads_-1.00V_bias_0_kpt_49,0
CO2_Fe_MN1C_ads_0.00V_bias_0_kpt_81,0
COOH_Ni_MN1C_ads_-0.50V_bias_0_kpt_31,0
H_Co_MN1C_ads_-1.00V_bias_0_kpt_44,0
COOH_Mo_MN1C_ads_0.00V_bias_0_kpt_86,0
CO_Cu_MN1C_ads_-1.00V_bias_0_kpt_40,0
N2H_Fe_MN1C_ads_-0.50V_bias_0_kpt_14,0
H_Ni_MN1C_ads_-1.00V_bias_0_kpt_16,0
H_Pt_MN1C_ads_-1.00V_bias_0_kpt_10,0
CO2_Fe_MN1C_ads_-1.00V_bias_0_kpt_55,0
NH3_Pt_MN1C_ads_0.00V_bias_0_kpt_40,0
H_Fe_MN1C_ads_0.00V_bias_0_kpt_62,0
H_Fe_MN1C_ads_0.00V_bias_0_kpt_18,0
NH3_Fe_MN1C_ads_-0.50V_bias_0_kpt_49,0
COOH_Co_MN1C_ads_0.00V_bias_0_kpt_2,0
N2_Fe_MN1C_ads_0.00V_bias_0_kpt_29,0
COOH_Pt_MN1C_ads_-0.50V_bias_0_kpt_17,0
N2_Pt_MN1C_ads_-1.00V_bias_0_kpt_83,0
COOH_Co_MN1C_ads_-0.50V_bias_0_kpt_49,0
N2_Fe_MN1C_ads_-0.50V_bias_0_kpt_87,0
NH3_Cu_MN1C_ads_0.00V_bias_0_kpt_28,0
N2H_Mo_MN1C_ads_-1.00V_bias_0_kpt_46,0
CO2_Ni_MN1C_ads_0.00V_bias_0_kpt_64,0
CO2_Co_MN1C_ads_-0.50V_bias_0_kpt_89,0
CO_Ni_MN1C_ads_0.00V_bias_0_kpt_66,0
N2H_Fe_MN1C_ads_-0.50V_bias_0_kpt_27,0
N2_Fe_MN1C_ads_-1.00V_bias_0_kpt_21,0
CO2_Ni_MN1C_ads_-0.50V_bias_0_kpt_39,0
CO2_Co_MN1C_ads_-1.00V_bias_0_kpt_28,0
H_Pt_MN1C_ads_0.00V_bias_0_kpt_69,0
N2_Fe_MN1C_ads_0.00V_bias_0_kpt_67,0
COOH_Fe_MN1C_ads_-0.50V_bias_0_kpt_43,0
N2H_Mo_MN1C_ads_0.00V_bias_0_kpt_56,0
N2H_Cu_MN1C_ads_0.00V_bias_0_kpt_70,0
H_Pt_MN1C_ads_-1.00V_bias_0_kpt_81,0
NH3_Fe_MN1C_ads_-1.00V_bias_0_kpt_12,0
CO2_Co_MN1C_ads_-0.50V_bias_0_kpt_42,0
H_Pt_MN1C_ads_-0.50V_bias_0_kpt_17,0
COOH_Fe_MN1C_ads_-1.00V_bias_0_kpt_37,0
NH3_Fe_MN1C_ads_-0.50V_bias_0_kpt_71,0
COOH_Co_MN1C_ads_-1.00V_bias_0_kpt_67,0
N2_Fe_MN1C_ads_0.00V_bias_0_kpt_2,0
COOH_Cu_MN1C_ads_0.00V_bias_0_kpt_22,0
N2_Cu_MN1C_ads_-1.00V_bias_0_kpt_30,0
H_Co_MN1C_ads_0.00V_bias_0_kpt_71,0
COOH_Cu_MN1C_ads_-0.50V_bias_0_kpt_84,0
COOH_Fe_MN1C_ads_-1.00V_bias_0_kpt_10,0
CO2_Cu_MN1C_ads_-1.00V_bias_0_kpt_60,0
CO_Ni_MN1C_ads_-1.00V_bias_0_kpt_63,0
N2H_Cu_MN1C_ads_0.00V_bias_0_kpt_17,0
N2_Fe_MN1C_ads_-1.00V_bias_0_kpt_0,0
N2H_Fe_MN1C_ads_0.00V_bias_0_kpt_40,0
NH3_Ni_MN1C_ads_0.00V_bias_0_kpt_61,0
CO2_Co_MN1C_ads_0.00V_bias_0_kpt_12,0
CO_Fe_MN1C_ads_-1.00V_bias_0_kpt_27,0
COOH_Fe_MN1C_ads_-0.50V_bias_0_kpt_19,0
COOH_Ni_MN1C_ads_0.00V_bias_0_kpt_50,0
COOH_Pt_MN1C_ads_0.00V_bias_0_kpt_4,0
N2H_Mo_MN1C_ads_-1.00V_bias_0_kpt_33,0
CO2_Pt_MN1C_ads_-1.00V_bias_0_kpt_62,0
NH3_Co_MN1C_ads_-0.50V_bias_0_kpt_12,0
CO2_Cu_MN1C_ads_-0.50V_bias_0_kpt_53,0
CO_Mo_MN1C_ads_0.00V_bias_0_kpt_54,0
N2H_Fe_MN1C_ads_0.00V_bias_0_kpt_55,0
N2_Cu_MN1C_ads_-1.00V_bias_0_kpt_23,0
CO2_Ni_MN1C_ads_-1.00V_bias_0_kpt_81,0
H_Fe_MN1C_ads_0.00V_bias_0_kpt_81,0
N2_Mo_MN1C_ads_-0.50V_bias_0_kpt_58,0
NH3_Ni_MN1C_ads_0.00V_bias_0_kpt_9,0
N2H_Fe_MN1C_ads_-1.00V_bias_0_kpt_71,0
NH3_Cu_MN1C_ads_-0.50V_bias_0_kpt_12,0
CO_Co_MN1C_ads_-0.50V_bias_0_kpt_7,0
CO2_Fe_MN1C_ads_-0.50V_bias_0_kpt_63,0
N2_Ni_MN1C_ads_0.00V_bias_0_kpt_45,0
N2H_Fe_MN1C_ads_0.00V_bias_0_kpt_14,0
COOH_Ni_MN1C_ads_-0.50V_bias_0_kpt_75,0
N2H_Pt_MN1C_ads_-0.50V_bias_0_kpt_26,0
COOH_Ni_MN1C_ads_-1.00V_bias_0_kpt_20,0
COOH_Pt_MN1C_ads_0.00V_bias_0_kpt_1,0
NH3_Ni_MN1C_ads_-1.00V_bias_0_kpt_41,0
CO2_Mo_MN1C_ads_-0.50V_bias_0_kpt_25,0
NH3_Co_MN1C_ads_-0.50V_bias_0_kpt_7,0
NH3_Pt_MN1C_ads_-1.00V_bias_0_kpt_11,0
N2H_Ni_MN1C_ads_-0.50V_bias_0_kpt_55,0
H_Ni_MN1C_ads_0.00V_bias_0_kpt_73,0
COOH_Fe_MN1C_ads_0.00V_bias_0_kpt_73,0
NH3_Co_MN1C_ads_0.00V_bias_0_kpt_27,0
H_Fe_MN1C_ads_-1.00V_bias_0_kpt_20,0
CO_Co_MN1C_ads_-0.50V_bias_0_kpt_39,0
CO2_Pt_MN1C_ads_-1.00V_bias_0_kpt_49,0
CO2_Co_MN1C_ads_0.00V_bias_0_kpt_43,0
NH3_Cu_MN1C_ads_0.00V_bias_0_kpt_35,0
CO2_Ni_MN1C_ads_-0.50V_bias_0_kpt_49,0
CO_Mo_MN1C_ads_0.00V_bias_0_kpt_71,0
CO_Mo_MN1C_ads_-0.50V_bias_0_kpt_12,0
NH3_Fe_MN1C_ads_-1.00V_bias_0_kpt_57,0
H_Ni_MN1C_ads_-1.00V_bias_0_kpt_26,0
NH3_Co_MN1C_ads_0.00V_bias_0_kpt_45,0
CO2_Mo_MN1C_ads_-0.50V_bias_0_kpt_19,0
COOH_Cu_MN1C_ads_0.00V_bias_0_kpt_38,0
CO_Mo_MN1C_ads_-1.00V_bias_0_kpt_19,0
CO2_Fe_MN1C_ads_-1.00V_bias_0_kpt_9,0
N2H_Ni_MN1C_ads_-1.00V_bias_0_kpt_81,0
N2H_Fe_MN1C_ads_0.00V_bias_0_kpt_9,0
NH3_Cu_MN1C_ads_-0.50V_bias_0_kpt_40,0
NH3_Fe_MN1C_ads_-0.50V_bias_0_kpt_66,0
H_Mo_MN1C_ads_-0.50V_bias_0_kpt_74,0
N2_Pt_MN1C_ads_-1.00V_bias_0_kpt_49,0
NH3_Ni_MN1C_ads_-0.50V_bias_0_kpt_78,0
CO2_Ni_MN1C_ads_0.00V_bias_0_kpt_40,0
CO_Mo_MN1C_ads_-1.00V_bias_0_kpt_66,0
CO_Ni_MN1C_ads_-1.00V_bias_0_kpt_32,0
N2H_Pt_MN1C_ads_-0.50V_bias_0_kpt_45,0
NH3_Cu_MN1C_ads_-1.00V_bias_0_kpt_61,0
N2H_Ni_MN1C_ads_-0.50V_bias_0_kpt_47,0
N2H_Pt_MN1C_ads_0.00V_bias_0_kpt_62,0
NH3_Pt_MN1C_ads_-1.00V_bias_0_kpt_81,0
H_Cu_MN1C_ads_-0.50V_bias_0_kpt_32,0
CO2_Pt_MN1C_ads_-0.50V_bias_0_kpt_44,0
CO2_Mo_MN1C_ads_-0.50V_bias_0_kpt_9,0
NH3_Co_MN1C_ads_-1.00V_bias_0_kpt_14,0
NH3_Cu_MN1C_ads_0.00V_bias_0_kpt_79,0
NH3_Fe_MN1C_ads_0.00V_bias_0_kpt_12,0
CO2_Ni_MN1C_ads_-0.50V_bias_0_kpt_70,0
H_Fe_MN1C_ads_-0.50V_bias_0_kpt_12,0
H_Co_MN1C_ads_-1.00V_bias_0_kpt_58,0
H_Co_MN1C_ads_-0.50V_bias_0_kpt_18,0
CO2_Cu_MN1C_ads_-0.50V_bias_0_kpt_58,0
COOH_Cu_MN1C_ads_-1.00V_bias_0_kpt_18,0
CO_Cu_MN1C_ads_-0.50V_bias_0_kpt_49,0
H_Fe_MN1C_ads_0.00V_bias_0_kpt_7,0
NH3_Cu_MN1C_ads_0.00V_bias_0_kpt_19,0
CO2_Co_MN1C_ads_0.00V_bias_0_kpt_18,0
N2H_Co_MN1C_ads_-0.50V_bias_0_kpt_17,0
H_Co_MN1C_ads_-0.50V_bias_0_kpt_25,0
H_Mo_MN1C_ads_-1.00V_bias_0_kpt_37,0
COOH_Cu_MN1C_ads_0.00V_bias_0_kpt_87,0
NH3_Pt_MN1C_ads_-0.50V_bias_0_kpt_29,0
N2H_Co_MN1C_ads_-0.50V_bias_0_kpt_73,0
COOH_Pt_MN1C_ads_0.00V_bias_0_kpt_28,0
N2_Fe_MN1C_ads_-1.00V_bias_0_kpt_20,0
CO2_Cu_MN1C_ads_-1.00V_bias_0_kpt_55,0
CO_Fe_MN1C_ads_-0.50V_bias_0_kpt_83,0
COOH_Pt_MN1C_ads_0.00V_bias_0_kpt_42,0
N2H_Co_MN1C_ads_-1.00V_bias_0_kpt_71,0
CO2_Mo_MN1C_ads_-0.50V_bias_0_kpt_22,0
H_Fe_MN1C_ads_-0.50V_bias_0_kpt_67,0
H_Mo_MN1C_ads_-0.50V_bias_0_kpt_3,0
CO_Pt_MN1C_ads_-0.50V_bias_0_kpt_11,0
CO_Ni_MN1C_ads_-1.00V_bias_0_kpt_70,0
N2H_Pt_MN1C_ads_-1.00V_bias_0_kpt_79,0
H_Fe_MN1C_ads_0.00V_bias_0_kpt_70,0
H_Fe_MN1C_ads_-0.50V_bias_0_kpt_9,0
CO_Mo_MN1C_ads_-0.50V_bias_0_kpt_37,0
CO_Pt_MN1C_ads_0.00V_bias_0_kpt_61,0
N2H_Fe_MN1C_ads_-1.00V_bias_0_kpt_29,0
CO2_Fe_MN1C_ads_-1.00V_bias_0_kpt_25,0
H_Cu_MN1C_ads_-0.50V_bias_0_kpt_48,0
N2H_Pt_MN1C_ads_0.00V_bias_0_kpt_90,0
CO2_Ni_MN1C_ads_-0.50V_bias_0_kpt_81,0
H_Pt_MN1C_ads_0.00V_bias_0_kpt_85,0
CO2_Fe_MN1C_ads_-1.00V_bias_0_kpt_14,0
CO_Fe_MN1C_ads_-0.50V_bias_0_kpt_76,0
H_Fe_MN1C_ads_-1.00V_bias_0_kpt_69,0
H_Pt_MN1C_ads_0.00V_bias_0_kpt_16,0
COOH_Mo_MN1C_ads_0.00V_bias_0_kpt_9,0
COOH_Cu_MN1C_ads_-0.50V_bias_0_kpt_66,0
CO2_Mo_MN1C_ads_-0.50V_bias_0_kpt_86,0
CO_Pt_MN1C_ads_0.00V_bias_0_kpt_57,0
NH3_Pt_MN1C_ads_0.00V_bias_0_kpt_21,0
N2_Pt_MN1C_ads_0.00V_bias_0_kpt_34,0
N2H_Co_MN1C_ads_-1.00V_bias_0_kpt_85,0
N2_Fe_MN1C_ads_-0.50V_bias_0_kpt_39,0
N2H_Fe_MN1C_ads_-0.50V_bias_0_kpt_8,0
N2_Cu_MN1C_ads_-1.00V_bias_0_kpt_42,0
CO_Pt_MN1C_ads_0.00V_bias_0_kpt_66,0
H_Cu_MN1C_ads_-1.00V_bias_0_kpt_1,0
N2H_Ni_MN1C_ads_-1.00V_bias_0_kpt_33,0
COOH_Mo_MN1C_ads_-0.50V_bias_0_kpt_81,0
CO_Cu_MN1C_ads_-0.50V_bias_0_kpt_37,0
CO_Co_MN1C_ads_0.00V_bias_0_kpt_19,0
N2_Fe_MN1C_ads_-1.00V_bias_0_kpt_27,0
N2_Cu_MN1C_ads_-0.50V_bias_0_kpt_88,0
CO_Ni_MN1C_ads_0.00V_bias_0_kpt_78,0
H_Mo_MN1C_ads_0.00V_bias_0_kpt_66,0
N2H_Fe_MN1C_ads_-1.00V_bias_0_kpt_79,0
NH3_Mo_MN1C_ads_-0.50V_bias_0_kpt_61,0
N2_Co_MN1C_ads_-0.50V_bias_0_kpt_44,0
N2H_Mo_MN1C_ads_-1.00V_bias_0_kpt_2,0
NH3_Ni_MN1C_ads_-0.50V_bias_0_kpt_67,0
CO2_Fe_MN1C_ads_-0.50V_bias_0_kpt_55,0
COOH_Fe_MN1C_ads_-0.50V_bias_0_kpt_36,0
H_Mo_MN1C_ads_0.00V_bias_0_kpt_76,0
COOH_Pt_MN1C_ads_0.00V_bias_0_kpt_89,0
NH3_Fe_MN1C_ads_-0.50V_bias_0_kpt_41,0
N2_Mo_MN1C_ads_-0.50V_bias_0_kpt_46,0
CO_Ni_MN1C_ads_-1.00V_bias_0_kpt_4,0
COOH_Mo_MN1C_ads_0.00V_bias_0_kpt_22,0
N2_Mo_MN1C_ads_-0.50V_bias_0_kpt_4,0
CO2_Fe_MN1C_ads_-1.00V_bias_0_kpt_86,0
CO_Co_MN1C_ads_0.00V_bias_0_kpt_55,0
CO_Pt_MN1C_ads_-0.50V_bias_0_kpt_59,0
COOH_Fe_MN1C_ads_-1.00V_bias_0_kpt_81,0
COOH_Fe_MN1C_ads_-1.00V_bias_0_kpt_15,0
COOH_Co_MN1C_ads_-0.50V_bias_0_kpt_32,0
CO_Fe_MN1C_ads_0.00V_bias_0_kpt_8,0
N2_Ni_MN1C_ads_-1.00V_bias_0_kpt_65,0
CO2_Fe_MN1C_ads_-1.00V_bias_0_kpt_31,0
NH3_Ni_MN1C_ads_0.00V_bias_0_kpt_42,0
N2H_Co_MN1C_ads_-1.00V_bias_0_kpt_24,0
CO2_Mo_MN1C_ads_-0.50V_bias_0_kpt_60,0
N2H_Fe_MN1C_ads_0.00V_bias_0_kpt_75,0
CO_Mo_MN1C_ads_0.00V_bias_0_kpt_78,0
CO2_Pt_MN1C_ads_-0.50V_bias_0_kpt_42,0
N2_Mo_MN1C_ads_-1.00V_bias_0_kpt_74,0
CO_Mo_MN1C_ads_0.00V_bias_0_kpt_1,0
CO_Mo_MN1C_ads_-1.00V_bias_0_kpt_79,0
N2H_Ni_MN1C_ads_-1.00V_bias_0_kpt_43,0
CO2_Mo_MN1C_ads_-1.00V_bias_0_kpt_22,0
COOH_Ni_MN1C_ads_-0.50V_bias_0_kpt_64,0
H_Mo_MN1C_ads_-0.50V_bias_0_kpt_53,0
CO_Co_MN1C_ads_-0.50V_bias_0_kpt_57,0
N2H_Ni_MN1C_ads_-0.50V_bias_0_kpt_49,0
N2_Co_MN1C_ads_-0.50V_bias_0_kpt_71,0
N2H_Co_MN1C_ads_0.00V_bias_0_kpt_34,0
N2_Co_MN1C_ads_-1.00V_bias_0_kpt_8,0
NH3_Co_MN1C_ads_-1.00V_bias_0_kpt_18,0
CO2_Cu_MN1C_ads_-0.50V_bias_0_kpt_25,0
CO_Cu_MN1C_ads_-1.00V_bias_0_kpt_35,0
N2H_Co_MN1C_ads_0.00V_bias_0_kpt_29,0
N2_Mo_MN1C_ads_0.00V_bias_0_kpt_53,0
N2H_Mo_MN1C_ads_-0.50V_bias_0_kpt_28,0
CO_Ni_MN1C_ads_-1.00V_bias_0_kpt_0,0
CO2_Pt_MN1C_ads_-0.50V_bias_0_kpt_72,0
N2H_Pt_MN1C_ads_-0.50V_bias_0_kpt_37,0
N2_Ni_MN1C_ads_-0.50V_bias_0_kpt_85,0
H_Co_MN1C_ads_-1.00V_bias_0_kpt_55,0
COOH_Fe_MN1C_ads_-0.50V_bias_0_kpt_34,0
H_Co_MN1C_ads_0.00V_bias_0_kpt_23,0
NH3_Ni_MN1C_ads_-0.50V_bias_0_kpt_37,0
H_Ni_MN1C_ads_0.00V_bias_0_kpt_4,0
H_Ni_MN1C_ads_-1.00V_bias_0_kpt_54,0
N2H_Cu_MN1C_ads_-1.00V_bias_0_kpt_13,0
N2_Pt_MN1C_ads_-1.00V_bias_0_kpt_16,0
N2_Ni_MN1C_ads_-1.00V_bias_0_kpt_34,0
N2H_Fe_MN1C_ads_-1.00V_bias_0_kpt_78,0
COOH_Fe_MN1C_ads_-1.00V_bias_0_kpt_80,0
COOH_Ni_MN1C_ads_-0.50V_bias_0_kpt_25,0
CO2_Pt_MN1C_ads_-1.00V_bias_0_kpt_81,0
CO2_Fe_MN1C_ads_0.00V_bias_0_kpt_71,0
COOH_Fe_MN1C_ads_0.00V_bias_0_kpt_57,0
N2H_Mo_MN1C_ads_0.00V_bias_0_kpt_13,0
N2_Co_MN1C_ads_-1.00V_bias_0_kpt_50,0
COOH_Fe_MN1C_ads_-1.00V_bias_0_kpt_54,0
N2_Cu_MN1C_ads_0.00V_bias_0_kpt_89,0
N2_Pt_MN1C_ads_0.00V_bias_0_kpt_14,0
COOH_Fe_MN1C_ads_-0.50V_bias_0_kpt_23,0
N2_Ni_MN1C_ads_-0.50V_bias_0_kpt_77,0
NH3_Cu_MN1C_ads_0.00V_bias_0_kpt_84,0
CO2_Pt_MN1C_ads_-1.00V_bias_0_kpt_20,0
COOH_Ni_MN1C_ads_0.00V_bias_0_kpt_13,0
H_Mo_MN1C_ads_-0.50V_bias_0_kpt_18,0
COOH_Cu_MN1C_ads_-0.50V_bias_0_kpt_76,0
N2_Pt_MN1C_ads_-1.00V_bias_0_kpt_81,0
NH3_Fe_MN1C_ads_-0.50V_bias_0_kpt_20,0
NH3_Pt_MN1C_ads_0.00V_bias_0_kpt_41,0
CO2_Mo_MN1C_ads_-0.50V_bias_0_kpt_88,0
NH3_Fe_MN1C_ads_-0.50V_bias_0_kpt_13,0
H_Fe_MN1C_ads_-0.50V_bias_0_kpt_82,0
NH3_Mo_MN1C_ads_-1.00V_bias_0_kpt_64,0
H_Cu_MN1C_ads_-1.00V_bias_0_kpt_68,0
CO2_Mo_MN1C_ads_-0.50V_bias_0_kpt_73,0
CO_Co_MN1C_ads_-1.00V_bias_0_kpt_67,0
H_Pt_MN1C_ads_-1.00V_bias_0_kpt_80,0
N2H_Fe_MN1C_ads_-0.50V_bias_0_kpt_58,0
NH3_Mo_MN1C_ads_-1.00V_bias_0_kpt_43,0
H_Fe_MN1C_ads_-1.00V_bias_0_kpt_82,0
CO_Ni_MN1C_ads_-1.00V_bias_0_kpt_79,0
COOH_Co_MN1C_ads_-1.00V_bias_0_kpt_69,0
NH3_Pt_MN1C_ads_0.00V_bias_0_kpt_89,0
CO2_Cu_MN1C_ads_-1.00V_bias_0_kpt_69,0
NH3_Ni_MN1C_ads_0.00V_bias_0_kpt_33,0
N2H_Co_MN1C_ads_-1.00V_bias_0_kpt_87,0
CO2_Co_MN1C_ads_-0.50V_bias_0_kpt_54,0
CO_Mo_MN1C_ads_-1.00V_bias_0_kpt_20,0
CO_Pt_MN1C_ads_-1.00V_bias_0_kpt_40,0
N2H_Cu_MN1C_ads_-0.50V_bias_0_kpt_33,0
CO_Cu_MN1C_ads_-0.50V_bias_0_kpt_19,0
H_Co_MN1C_ads_0.00V_bias_0_kpt_36,0
N2H_Pt_MN1C_ads_0.00V_bias_0_kpt_49,0
CO2_Ni_MN1C_ads_-0.50V_bias_0_kpt_15,0
COOH_Fe_MN1C_ads_-1.00V_bias_0_kpt_60,0
N2_Cu_MN1C_ads_-1.00V_bias_0_kpt_40,0
CO2_Mo_MN1C_ads_0.00V_bias_0_kpt_63,0
N2H_Fe_MN1C_ads_-0.50V_bias_0_kpt_89,0
H_Mo_MN1C_ads_-0.50V_bias_0_kpt_64,0
COOH_Pt_MN1C_ads_-0.50V_bias_0_kpt_23,0
H_Ni_MN1C_ads_-1.00V_bias_0_kpt_74,0
COOH_Mo_MN1C_ads_-1.00V_bias_0_kpt_45,0
CO2_Ni_MN1C_ads_-0.50V_bias_0_kpt_48,0
CO_Co_MN1C_ads_0.00V_bias_0_kpt_33,0
CO2_Mo_MN1C_ads_-1.00V_bias_0_kpt_0,0
H_Co_MN1C_ads_-0.50V_bias_0_kpt_24,0
CO_Fe_MN1C_ads_-0.50V_bias_0_kpt_24,0
COOH_Cu_MN1C_ads_-0.50V_bias_0_kpt_1,0
CO2_Co_MN1C_ads_-1.00V_bias_0_kpt_3,0
H_Ni_MN1C_ads_-0.50V_bias_0_kpt_7,0
NH3_Mo_MN1C_ads_-0.50V_bias_0_kpt_16,0
NH3_Mo_MN1C_ads_-0.50V_bias_0_kpt_9,0
H_Pt_MN1C_ads_-1.00V_bias_0_kpt_51,0
CO_Mo_MN1C_ads_-1.00V_bias_0_kpt_9,0
H_Ni_MN1C_ads_0.00V_bias_0_kpt_57,0
CO2_Pt_MN1C_ads_0.00V_bias_0_kpt_24,0
N2_Ni_MN1C_ads_0.00V_bias_0_kpt_15,0
CO2_Pt_MN1C_ads_-0.50V_bias_0_kpt_10,0
NH3_Co_MN1C_ads_-0.50V_bias_0_kpt_88,0
CO_Mo_MN1C_ads_0.00V_bias_0_kpt_76,0
N2H_Pt_MN1C_ads_-1.00V_bias_0_kpt_31,0
CO_Fe_MN1C_ads_-0.50V_bias_0_kpt_26,0
N2H_Pt_MN1C_ads_-0.50V_bias_0_kpt_89,0
N2H_Fe_MN1C_ads_-1.00V_bias_0_kpt_42,0
CO2_Ni_MN1C_ads_-0.50V_bias_0_kpt_34,0
CO_Mo_MN1C_ads_-1.00V_bias_0_kpt_87,0
CO2_Cu_MN1C_ads_0.00V_bias_0_kpt_13,0
NH3_Ni_MN1C_ads_0.00V_bias_0_kpt_59,0
N2_Fe_MN1C_ads_-0.50V_bias_0_kpt_33,0
N2_Mo_MN1C_ads_-0.50V_bias_0_kpt_76,0
H_Mo_MN1C_ads_-1.00V_bias_0_kpt_54,0
COOH_Pt_MN1C_ads_0.00V_bias_0_kpt_13,0
H_Cu_MN1C_ads_-0.50V_bias_0_kpt_10,0
CO2_Fe_MN1C_ads_-0.50V_bias_0_kpt_13,0
CO2_Ni_MN1C_ads_0.00V_bias_0_kpt_37,0
CO_Pt_MN1C_ads_-0.50V_bias_0_kpt_43,0
CO_Pt_MN1C_ads_-1.00V_bias_0_kpt_52,0
CO_Pt_MN1C_ads_-0.50V_bias_0_kpt_6,0
H_Cu_MN1C_ads_-0.50V_bias_0_kpt_15,0
COOH_Fe_MN1C_ads_-1.00V_bias_0_kpt_76,0
N2H_Pt_MN1C_ads_-1.00V_bias_0_kpt_45,0
COOH_Co_MN1C_ads_-0.50V_bias_0_kpt_62,0
N2H_Pt_MN1C_ads_-1.00V_bias_0_kpt_12,0
NH3_Ni_MN1C_ads_-0.50V_bias_0_kpt_18,0
COOH_Ni_MN1C_ads_-0.50V_bias_0_kpt_43,0
CO_Fe_MN1C_ads_0.00V_bias_0_kpt_48,0
H_Ni_MN1C_ads_-1.00V_bias_0_kpt_67,0
CO2_Co_MN1C_ads_-1.00V_bias_0_kpt_55,0
N2_Mo_MN1C_ads_-1.00V_bias_0_kpt_36,0
NH3_Co_MN1C_ads_-1.00V_bias_0_kpt_32,0
N2_Mo_MN1C_ads_0.00V_bias_0_kpt_31,0
CO_Cu_MN1C_ads_-0.50V_bias_0_kpt_24,0
N2H_Co_MN1C_ads_-1.00V_bias_0_kpt_4,0
N2_Pt_MN1C_ads_-0.50V_bias_0_kpt_62,0
N2_Fe_MN1C_ads_-0.50V_bias_0_kpt_45,0
CO2_Cu_MN1C_ads_-0.50V_bias_0_kpt_88,0
CO_Cu_MN1C_ads_-1.00V_bias_0_kpt_28,0
CO_Pt_MN1C_ads_-1.00V_bias_0_kpt_19,0
N2_Fe_MN1C_ads_-0.50V_bias_0_kpt_0,0
H_Ni_MN1C_ads_-0.50V_bias_0_kpt_1,0
N2_Pt_MN1C_ads_-0.50V_bias_0_kpt_54,0
H_Ni_MN1C_ads_0.00V_bias_0_kpt_53,0
CO2_Ni_MN1C_ads_-0.50V_bias_0_kpt_46,0
N2H_Mo_MN1C_ads_-1.00V_bias_0_kpt_79,0
CO2_Co_MN1C_ads_-0.50V_bias_0_kpt_29,0
H_Pt_MN1C_ads_-0.50V_bias_0_kpt_13,0
NH3_Cu_MN1C_ads_0.00V_bias_0_kpt_73,0
N2_Pt_MN1C_ads_-0.50V_bias_0_kpt_20,0
H_Mo_MN1C_ads_0.00V_bias_0_kpt_45,0
CO2_Cu_MN1C_ads_-0.50V_bias_0_kpt_21,0
N2H_Mo_MN1C_ads_-1.00V_bias_0_kpt_82,0
N2H_Fe_MN1C_ads_-1.00V_bias_0_kpt_30,0
CO2_Fe_MN1C_ads_-0.50V_bias_0_kpt_49,0
CO_Mo_MN1C_ads_0.00V_bias_0_kpt_40,0
COOH_Fe_MN1C_ads_-0.50V_bias_0_kpt_2,0
CO_Co_MN1C_ads_0.00V_bias_0_kpt_60,0
CO2_Cu_MN1C_ads_0.00V_bias_0_kpt_16,0
H_Cu_MN1C_ads_-1.00V_bias_0_kpt_41,0
N2H_Co_MN1C_ads_-0.50V_bias_0_kpt_32,0
COOH_Mo_MN1C_ads_0.00V_bias_0_kpt_31,0
N2H_Fe_MN1C_ads_-1.00V_bias_0_kpt_72,0
N2_Fe_MN1C_ads_-0.50V_bias_0_kpt_74,0
NH3_Cu_MN1C_ads_-0.50V_bias_0_kpt_58,0
